DocID,Word,Topic
26,"sbm-g",12
26,"gramin",9
26,"belong",17
26,"mord/jal",12
26,"shakti",12
26,"statutory",11
26,"attached",17
26,"subordinate",17
26,"offices",2
26,"bodies",17
26,"administrative",11
26,"engineering",12
26,"backbone",2
26,"central",2
26,"nfrastructure",2
26,"parliamentary",2
26,"construction",15
26,"buildings",12
26,"capital",0
26,"region",15
26,"planning",12
26,"map",11
26,"exclusively",2
26,"central",2
26,"public",17
26,"works",17
26,"cpwd",12
26,"premier",11
26,"central",2
26,"construction",12
26,"gency",12
26,"construction",15
26,"order",0
26,"outposts",2
26,"central",2
26,"university",18
26,"campuses",9
26,"critically",12
26,"central",2
26,"vista",12
26,"redevelopment",12
26,"project",2
26,"including",11
26,"parliament",2
26,"building",11
26,"kartavya",12
26,"path",12
26,"belong",17
26,"entirely",2
26,"cpwd",12
26,"mohua",12
26,"directorate",17
26,"estates",12
26,"doe",12
26,"administers",17
26,"allotment",17
26,"general",2
26,"pool",12
26,"esidential",12
26,"accommodation",17
26,"bungalows",12
26,"members",11
26,"parliament",2
26,"mps",5
26,"civil",15
26,"servants",12
26,"delhi",12
26,"cities",12
26,"evicting",12
26,"ex-mps",12
26,"lutyens",18
26,"bungalows",12
26,"map",11
26,"delhi",12
26,"authority",17
26,"dda",12
26,"statutory",11
26,"body",11
26,"delhi",17
26,"handles",11
26,"local",11
26,"governance",9
26,"dda",12
26,"central",2
26,"mohua",12
26,"controls",12
26,"land",9
26,"master",11
26,"planning",12
26,"housing",12
26,"projects",11
26,"capital",2
26,"territory",2
26,"delhi",17
26,"capital",0
26,"region",15
26,"planning",12
26,"board",17
26,"ncrpb",12
26,"coordinates",11
26,"evelopment",11
26,"regional",11
26,"planning",12
26,"capital",0
26,"region",15
26,"ncr",12
26,"spanning",5
26,"delhi",17
26,"haryana",12
26,"uttar",15
26,"pradesh",15
26,"rajasthan",12
26,"town",12
26,"country",2
26,"planning",12
26,"organisation",2
26,"tcpo",12
26,"technical",17
26,"arm",2
26,"roviding",12
26,"advisories",2
26,"state",5
26,"governments",17
26,"urban",12
26,"regional",11
26,"planning",12
26,"mart",15
26,"city",12
26,"guidelines",2
26,"urban",12
26,"spatial",12
26,"data",11
26,"infrastructure",11
26,"public",17
26,"sector",2
26,"undertakings",15
26,"psus",0
26,"mohua",12
26,"controls",12
26,"financing",11
26,"construction",12
26,"corporations",12
26,"execute",2
26,"urban",12
26,"mega",0
26,"rojects",12
26,"housing",12
26,"urban",12
26,"corporation",11
26,"hudco",12
26,"premier",11
26,"miniratna",12
26,"psu",11
26,"functions",11
26,"financial",0
26,"institution",11
26,"ong-term",12
26,"housing",12
26,"finance",11
26,"urban",12
26,"infrastructure",11
26,"loans",9
26,"state",17
26,"governments",15
26,"unicipal",12
26,"corporations",15
26,"authorities",17
26,"buildings",12
26,"construction",12
26,"corporation",11
26,"nbcc",12
26,"navratna",21
26,"psu",11
26,"government's",12
26,"primary",11
26,"project",2
26,"management",2
26,"consultant",6
26,"pmc",0
26,"real",12
26,"state",17
26,"developer",12
26,"frequently",11
26,"feature",2
26,"nbcc",12
26,"stepping",18
26,"complete",11
26,"talled",12
26,"private",17
26,"real",12
26,"estate",12
26,"projects",11
26,"amrapali",12
26,"group",11
26,"housing",12
26,"crisis",16
26,"orders",17
26,"supreme",17
26,"court",15
26,"urban",12
26,"mobility",0
26,"framework",11
26,"metro",12
26,"rail",12
26,"transit",12
26,"financially",11
26,"intensive",17
26,"sector",0
26,"model",11
26,"isolate",12
26,"his",17
26,"railways",5
26,"metro",12
26,"rail",12
26,"systems",2
26,"mohua",12
26,"nodal",2
26,"metro",12
26,"rail",12
26,"projects",11
26,"delhi",12
26,"metro",12
26,"namma",12
26,"metro",12
26,"kochi",0
26,"metro",12
26,"etc",2
26,"formulates",17
26,"metro",12
26,"rail",12
26,"policy",15
26,"equity",15
26,"funding",2
26,"usually",11
26,"joint",15
26,"ventures",12
26,"state",17
26,"overnments",12
26,"regulates",17
26,"safety",15
26,"metro",12
26,"railways",15
26,"regional",15
26,"rapid",15
26,"transit",12
26,"system",2
26,"rrts",12
26,"administered",9
26,"capital",2
26,"region",3
26,"transport",15
26,"corporation",11
26,"ncrtc—a",17
26,"joint",15
26,"venture",12
26,"mohua",12
26,"semi-high-speed",15
26,"regional",15
26,"rail",12
26,"network",15
26,"delhi-meerut",6
26,"rapidx",12
26,"namo",15
26,"decongest",11
26,"ncr",12
26,"pm-ebus",0
26,"sewa",0
26,"heavy",0
26,"industries",0
26,"mohi",0
26,"subsidizes",0
26,"anufacturing",0
26,"electric",0
26,"buses",0
26,"mohua",12
26,"actually",12
26,"deploys",12
26,"funding",2
26,"city",12
26,"unicipal",12
26,"transport",15
26,"authorities",17
26,"augment",11
26,"urban",12
26,"bus",11
26,"fleets",17
26,"flagship",11
26,"urban",12
26,"infrastructure",11
26,"housing",12
26,"schemes",11
26,"specific",2
26,"financial",0
26,"outlays",12
26,"parliament",2
26,"explicitly",2
26,"map",11
26,"mohua",12
26,"pradhan",9
26,"mantri",18
26,"awas",12
26,"yojana",2
26,"urban",12
26,"pmay-u",12
26,"flagship",11
26,"rovide",5
26,"housing",12
26,"urban",12
26,"areas",2
26,"sub-components",2
26,"heavily",17
26,"nclude",17
26,"in-situ",12
26,"slum",12
26,"redevelopment",12
26,"issr",9
26,"land",9
26,"resource",11
26,"credit",12
26,"linked",11
26,"subsidy",12
26,"clss",12
26,"providing",2
26,"interest",2
26,"subvention",9
26,"ome",12
26,"loans",9
26,"middle",12
26,"class",18
26,"mig",12
26,"lower-income",12
26,"groups",9
26,"lig",5
26,"affordable",12
26,"housing",12
26,"partnership",17
26,"ahp",0
26,"public",17
26,"private",17
26,"sectors",11
26,"pmay-u",12
26,"recently",11
26,"approved",11
26,"expand",11
26,"coverage",12
26,"significantly",2
26,"smart",11
26,"cities",12
26,"scm",2
26,"innovative",15
26,"initiative",11
26,"drive",0
26,"economic",12
26,"growth",11
26,"improve",2
26,"quality",17
26,"life",6
26,"selected",2
26,"cities",12
26,"enabling",6
26,"local",11
26,"area",12
26,"evelopment",11
26,"harnessing",12
26,"technology",0
26,"smart",11
26,"solutions",0
26,"integrated",11
26,"command",12
26,"control",2
26,"centres",11
26,"iccc",12
26,"area",11
26,"special",17
26,"purpose",15
26,"vehicles",15
26,"spvs",12
26,"amrut",12
26,"atal",5
26,"rejuvenation",12
26,"urban",12
26,"transformation",18
26,"focused",11
26,"trictly",17
26,"basic",12
26,"civic",12
26,"amenities",12
26,"mapping",9
26,"involve",15
26,"establishing",2
26,"ater",12
26,"supply",2
26,"networks",2
26,"sewerage",12
26,"treatment",12
26,"plants",11
26,"stps",12
26,"storm",2
26,"water",12
26,"rainage",12
26,"developing",2
26,"green",15
26,"spaces/parks",9
26,"cities",12
26,"population",17
26,"lakh",11
26,"urban",12
26,"sanitation",12
26,"livelihoods",9
26,"swachh",12
26,"urban",12
26,"sbm-u",12
26,"urban",12
26,"component",11
26,"istoric",12
26,"cleanliness",12
26,"drive",0
26,"sbm",12
26,"focused",11
26,"making",11
26,"cities",12
26,"defecation",12
26,"free",17
26,"odf",12
26,"sbm-u",12
26,"focuses",11
26,"odf",12
26,"odf",12
26,"sludge",12
26,"reywater",12
26,"management",2
26,"creating",15
26,"garbage",11
26,"free",17
26,"cities",12
26,"olid",12
26,"waste",12
26,"management",2
26,"legacy",11
26,"dumpsite",12
26,"remediation",0
26,"clearing",17
26,"ghazipur",12
26,"landfill",21
26,"svanidhi",11
26,"street",12
26,"vendor's",12
26,"atmanirbhar",11
26,"nidhi",2
26,"icro-credit",12
26,"launched",11
26,"during",2
26,"covid",17
26,"lockdowns",6
26,"ollateral-free",15
26,"working",11
26,"capital",0
26,"loans",9
26,"urban",12
26,"street",12
26,"endors",12
26,"explicitly",2
26,"rewarding",12
26,"digital",6
26,"transactions",2
26,"deendayal",18
26,"antyodaya",9
26,"yojana-national",12
26,"urban",12
26,"livelihoods",9
26,"day",11
26,"nulm",12
26,"poverty",9
26,"vulnerability",9
26,"among",11
26,"urban",12
26,"poor",15
26,"rganizing",15
26,"self-help",9
26,"groups",9
26,"shgs",9
26,"providing",2
26,"skill",18
26,"training",11
26,"reating",21
26,"shelters",12
26,"urban",12
26,"homeless",12
26,"legislative",17
26,"regulatory",17
26,"frameworks",2
26,"acts",17
26,"gave",17
26,"teeth",17
26,"regulate",6
26,"private",17
26,"real",12
26,"estate",12
26,"market",21
26,"protect",12
26,"ulnerable",5
26,"urban",12
26,"populations",2
26,"real",12
26,"estate",12
26,"regulation",17
26,"rera",12
26,"arker",11
26,"enacted",17
26,"protect",17
26,"home-buyers",15
26,"boost",0
26,"investments",11
26,"real",12
26,"state",17
26,"industry",0
26,"established",11
26,"real",12
26,"estate",12
26,"regulatory",17
26,"authorities",17
26,"rera",12
26,"each",5
26,"tate",11
26,"adjudicate",12
26,"disputes",12
26,"mandate",11
26,"registration",2
26,"real",12
26,"estate",12
26,"projects",11
26,"force",5
26,"developers",9
26,"buyer",12
26,"funds",2
26,"dedicated",11
26,"escrow",12
26,"account",17
26,"prevent",12
26,"fund",17
26,"diversion",12
26,"street",12
26,"vendors",9
26,"protection",17
26,"livelihood",9
26,"regulation",17
26,"street",12
26,"vending",12
26,"protects",2
26,"rights",9
26,"urban",12
26,"street",12
26,"vendors",9
26,"regulates",17
26,"vending",12
26,"ones",9
26,"town",12
26,"vending",12
26,"committees",12
26,"tvcs",9
26,"prevent",12
26,"arbitrary",12
26,"evictions",12
26,"municipal",12
26,"police",12
26,"mohua",12
26,"dda",12
26,"cpwd",12
26,"nbcc",12
26,"hudco",12
26,"ncrpb",12
26,"rera",12
26,"pmay-u",12
26,"amrut",12
26,"sbm-u",12
26,"day-nulm",12
26,"iccc",12
26,"statutory",17
26,"entities",2
26,"acts",17
26,"real",12
26,"estate",12
26,"regulation",17
26,"street",12
26,"vendors",9
26,"metro",12
26,"railways",15
26,"operation",2
26,"maintenance",11
26,"delhi",12
26,"interventions",2
26,"smart",11
26,"cities",12
26,"central",2
26,"vista",12
26,"redevelopment",12
26,"credit",12
26,"linked",11
26,"subsidy",12
26,"clss",12
26,"escrow",12
26,"account",17
26,"rera",12
26,"context",11
26,"integrated",11
26,"command",12
26,"control",2
26,"centre",2
26,"defecation",12
26,"free",12
26,"odf",12
26,"legacy",11
26,"dumpsite",12
26,"remediation",0
26,"town",12
26,"vending",12
26,"slum",12
26,"rehabilitation",9
26,"urban",12
26,"local",11
26,"bodies",11
26,"ulbs",12
26,"municipal",12
26,"corporation",11
26,"mayor",2
26,"master",11
26,"far",12
26,"floor",12
26,"area",12
26,"ratio",18
26,"fsi",9
26,"floor",12
26,"space",12
26,"index",11
26,"built-up",9
26,"area",12
26,"affordable",12
26,"housing",12
26,"mass",2
26,"rapid",15
26,"transit",12
26,"system",2
26,"mrts",15
27,"education",18
27,"moe",18
27,"education",18
27,"formerly",2
27,"human",2
27,"resource",11
27,"mhrd",18
27,"genesis",11
27,"historical",11
27,"evolution",11
27,"education",18
27,"upon",18
27,"independence",17
27,"mhrd",18
27,"era",2
27,"rajiv",17
27,"gandhi",17
27,"renamed",18
27,"human",2
27,"resource",11
27,"mhrd",18
27,"nomenclature",18
27,"asted",18
27,"years",2
27,"heavily",17
27,"populates",18
27,"historical",11
27,"parliamentary",18
27,"datasets",2
27,"nep",18
27,"paradigm",11
27,"shift",11
27,"july",0
27,"cabinet",11
27,"approved",11
27,"education",18
27,"policy",11
27,"nep",18
27,"replacing",17
27,"year-old",17
27,"policy",11
27,"education",18
27,"npe",18
27,"concurrently",18
27,"renamed",18
27,"back",17
27,"education",18
27,"moe",18
27,"bring",17
27,"back",17
27,"squarely",18
27,"learning",18
27,"ducation",18
27,"crucial",2
27,"distinction",11
27,"moe",18
27,"msde",18
27,"mwcd",18
27,"where",11
27,"models",2
27,"requently",11
27,"misclassify",18
27,"education",18
27,"moe",18
27,"handles",11
27,"formal",18
27,"academic",18
27,"schooling",18
27,"egrees",18
27,"cbse",18
27,"universities",18
27,"iits",18
27,"b.tech",18
27,"ph.d",18
27,"skill",18
27,"entrepreneurship",11
27,"msde",18
27,"handles",11
27,"ocational",18
27,"training",18
27,"short-term",18
27,"skilling",18
27,"itis",18
27,"pmkvy",18
27,"apprenticeships",18
27,"nep",18
27,"pushes",18
27,"integrating",2
27,"vocational",18
27,"education",18
27,"chools",18
27,"primary",11
27,"regulatory",17
27,"control",2
27,"standalone",19
27,"itis",18
27,"belongs",17
27,"msde",18
27,"women",19
27,"child",19
27,"mwcd",18
27,"handles",11
27,"dministrative",2
27,"control",2
27,"anganwadis",19
27,"rural",18
27,"child",19
27,"care",19
27,"centers",11
27,"moe",18
27,"ictates",2
27,"educational",18
27,"curriculum",18
27,"childhood",18
27,"care",19
27,"ecce",18
27,"nep",18
27,"physical",2
27,"anganwadi",18
27,"infrastructure",11
27,"nutrition",19
27,"icds",18
27,"anaged",18
27,"mwcd",18
27,"moe",18
27,"taxonomy",2
27,"departmental",17
27,"breakdown",17
27,"divided",2
27,"colossal",18
27,"departments",2
27,"mentioning",17
27,"either",17
27,"hese",2
27,"networks",2
27,"automatically",2
27,"maps",2
27,"moe",18
27,"school",18
27,"education",18
27,"literacy",18
27,"dosel",18
27,"responsible",2
27,"universalization",13
27,"education",18
27,"school",18
27,"infrastructure",11
27,"rom",2
27,"pre-primary",18
27,"secondary",18
27,"level",11
27,"focuses",11
27,"foundational",18
27,"iteracy",18
27,"teacher",18
27,"training",18
27,"adult",11
27,"education",18
27,"board",18
27,"exams",18
27,"foundational",18
27,"literacy",18
27,"numeracy",18
27,"fln",18
27,"pedagogy",18
27,"mid-day",18
27,"meal",18
27,"udise",18
27,"education",18
27,"dohe",18
27,"responsible",2
27,"network",17
27,"university",18
27,"technical",18
27,"education",18
27,"focuses",11
27,"increasing",18
27,"gross",18
27,"enrolment",18
27,"ratio",18
27,"ger",18
27,"funding",2
27,"state",17
27,"universities",18
27,"regulating",17
27,"technical",18
27,"institutes",2
27,"pushing",18
27,"institutions",18
27,"global",2
27,"rankings",18
27,"accreditation",18
27,"ph.d",18
27,"fellowships",13
27,"central",2
27,"universities",18
27,"gross",17
27,"enrolment",18
27,"ratio",18
27,"multiple",18
27,"entry-exit",18
27,"statutory",11
27,"regulatory",17
27,"autonomous",18
27,"bodies",11
27,"school",18
27,"education",18
27,"dosel",18
27,"bodies",11
27,"dictate",0
27,"what",18
27,"children",18
27,"learn",18
27,"how",16
27,"tested",18
27,"council",18
27,"educational",18
27,"research",2
27,"training",18
27,"ncert",18
27,"apex",2
27,"cademic",2
27,"advisory",11
27,"body",18
27,"formulates",17
27,"curriculum",18
27,"framework",11
27,"ncf",17
27,"publishes",17
27,"standard",2
27,"textbooks",18
27,"millions",2
27,"students",18
27,"egarding",17
27,"syllabus",18
27,"rationalization",2
27,"historical",11
27,"changes",17
27,"textbooks",18
27,"map",11
27,"trictly",17
27,"central",2
27,"board",18
27,"secondary",18
27,"education",18
27,"cbse",18
27,"national-level",18
27,"board",18
27,"ducation",18
27,"public",17
27,"private",17
27,"schools",18
27,"responsible",2
27,"conducting",2
27,"class",18
27,"class",18
27,"board",18
27,"examinations",18
27,"setting",0
27,"affiliation",18
27,"standards",17
27,"kendriya",18
27,"vidyalaya",18
27,"sangathan",18
27,"kvs",18
27,"manages",2
27,"chain",11
27,"central",2
27,"overnment",11
27,"schools",18
27,"situated",18
27,"abroad",2
27,"primarily",2
27,"rovide",18
27,"uninterrupted",2
27,"education",18
27,"children",19
27,"transferable",6
27,"central",2
27,"overnment",11
27,"employees",19
27,"including",11
27,"defence",16
27,"paramilitary",18
27,"personnel",19
27,"navodaya",18
27,"vidyalaya",18
27,"samiti",19
27,"nvs",18
27,"manages",2
27,"jawahar",18
27,"navodaya",18
27,"vidyalayas",18
27,"jnvs",18
27,"system",2
27,"alternate",0
27,"fully",18
27,"residential",0
27,"co-educational",18
27,"schools",18
27,"find",18
27,"talented",18
27,"children",18
27,"rural",18
27,"areas",2
27,"provide",2
27,"top-tier",18
27,"free",18
27,"ducation",18
27,"class",18
27,"council",17
27,"teacher",18
27,"education",18
27,"ncte",18
27,"statutory",18
27,"body",11
27,"esponsible",17
27,"overseeing",18
27,"standards",17
27,"procedures",18
27,"processes",18
27,"ducation",18
27,"system",2
27,"teacher",18
27,"training",18
27,"regulating",17
27,"b.ed",18
27,"d.el.ed",18
27,"egrees",18
27,"tet",17
27,"teacher",18
27,"eligibility",18
27,"test",11
27,"institute",11
27,"schooling",18
27,"nios",18
27,"board",18
27,"education",18
27,"chools",18
27,"providing",2
27,"flexible",18
27,"learning",18
27,"opportunities",18
27,"students",18
27,"who",2
27,"cannot",2
27,"ttend",18
27,"regular",16
27,"conventional",17
27,"schools",18
27,"statutory",18
27,"regulatory",17
27,"autonomous",18
27,"bodies",17
27,"education",18
27,"dohe",18
27,"entities",2
27,"university",18
27,"grants",17
27,"technical",17
27,"degrees",18
27,"national-level",18
27,"entrance",18
27,"xams",2
27,"university",18
27,"grants",17
27,"commission",19
27,"ugc",18
27,"statutory",18
27,"body",11
27,"responsible",2
27,"oordination",18
27,"determination",19
27,"maintenance",18
27,"standards",17
27,"ducation",18
27,"recognition",11
27,"universities",18
27,"disburses",18
27,"funds",2
27,"hem",18
27,"nep",18
27,"proposes",18
27,"replacing",17
27,"ugc",18
27,"aicte",18
27,"single",2
27,"education",18
27,"commission",11
27,"heci",18
27,"transition",11
27,"critical",11
27,"moe",18
27,"markers",18
27,"council",18
27,"technical",18
27,"education",18
27,"aicte",18
27,"statutory",17
27,"body",11
27,"ational-level",18
27,"council",18
27,"technical",18
27,"education",18
27,"regulates",17
27,"engineering",0
27,"anagement",17
27,"mba",18
27,"pharmacy",18
27,"architecture",17
27,"colleges",17
27,"testing",17
27,"agency",11
27,"nta",18
27,"premier",18
27,"autonomous",18
27,"self-sustained",18
27,"esting",18
27,"organization",17
27,"established",11
27,"conduct",11
27,"entrance",18
27,"examinations",18
27,"dmission/fellowship",2
27,"educational",18
27,"institutions",18
27,"concerning",17
27,"onduct",18
27,"leaks",19
27,"normalization",18
27,"scores",19
27,"jee",18
27,"main",18
27,"neet-ug",18
27,"cuet",18
27,"ugc-net",6
27,"map",11
27,"exclusively",2
27,"institutes",2
27,"inis",2
27,"premier",11
27,"autonomous",18
27,"institutes",18
27,"irectly",18
27,"funded",17
27,"overseen",18
27,"mohe",18
27,"including",11
27,"iits",18
27,"institutes",18
27,"technology",0
27,"nits",17
27,"institutes",18
27,"technology",0
27,"iims",11
27,"institutes",18
27,"management",2
27,"iisc",18
27,"institute",11
27,"science",13
27,"iisers",18
27,"institutes",18
27,"science",13
27,"education",18
27,"research",2
27,"assessment",11
27,"accreditation",18
27,"council",18
27,"naac",18
27,"board",18
27,"accreditation",18
27,"nba",2
27,"autonomous",18
27,"bodies",11
27,"evaluate",18
27,"accredit",6
27,"niversities",18
27,"technical",18
27,"programs",11
27,"quality",17
27,"parameters",17
27,"rading",18
27,"flagship",11
27,"schemes",11
27,"interventions",2
27,"school",18
27,"education",18
27,"dosel",18
27,"specific",2
27,"funding",2
27,"mechanisms",18
27,"pedological",0
27,"shifts",2
27,"explicitly",2
27,"map",11
27,"dosel",18
27,"samagra",18
27,"shiksha",18
27,"abhiyan",18
27,"overarching",2
27,"integrated",11
27,"school",18
27,"ducation",18
27,"extending",2
27,"pre-school",0
27,"class",18
27,"subsumed",19
27,"older",2
27,"ecognized",18
27,"schemes",11
27,"sarva",19
27,"shiksha",18
27,"abhiyan",18
27,"ssa",18
27,"rashtriya",2
27,"madhyamik",18
27,"shiksha",18
27,"abhiyan",18
27,"rmsa",17
27,"teacher",18
27,"education",18
27,"poshan",18
27,"pradhan",18
27,"mantri",18
27,"poshan",18
27,"shakti",19
27,"nirman",18
27,"crucial",2
27,"update",11
27,"revamped",18
27,"renamed",18
27,"version",18
27,"historic",17
27,"mid-day",18
27,"meal",18
27,"hot",11
27,"cooked",18
27,"meal",18
27,"children",18
27,"overnment-aided",18
27,"schools",18
27,"improve",2
27,"nutritional",19
27,"status",11
27,"encourage",2
27,"ttendance",17
27,"shri",18
27,"schools",18
27,"rising",18
27,"centrally",17
27,"sponsored",18
27,"cheme",18
27,"upgrade",18
27,"develop",17
27,"schools",18
27,"country",2
27,"howcase",18
27,"components",17
27,"nep",18
27,"exemplar",18
27,"schools",18
27,"egions",18
27,"nipun",18
27,"initiative",2
27,"proficiency",18
27,"reading",11
27,"understanding",18
27,"numeracy",18
27,"flagship",11
27,"every",11
27,"child",19
27,"country",2
27,"necessarily",18
27,"attains",11
27,"foundational",18
27,"literacy",18
27,"numeracy",18
27,"fln",18
27,"end",18
27,"grade",18
27,"udise",18
27,"unified",18
27,"district",11
27,"information",2
27,"system",2
27,"education",18
27,"plus",2
27,"argest",6
27,"management",2
27,"information",6
27,"systems",2
27,"school",18
27,"education",11
27,"collecting",18
27,"data",6
27,"rom",2
27,"million",11
27,"schools",18
27,"infrastructure",11
27,"teacher",18
27,"metrics",18
27,"nrollment",18
27,"diksha",18
27,"digital",2
27,"infrastructure",11
27,"knowledge",11
27,"sharing",17
27,"digital",2
27,"latform",11
27,"school",18
27,"education",18
27,"providing",2
27,"qr-coded",18
27,"textbooks",18
27,"e-learning",18
27,"ontent",18
27,"students",18
27,"teachers",18
27,"flagship",11
27,"schemes",11
27,"interventions",2
27,"education",18
27,"dohe",18
27,"surrounding",17
27,"global",2
27,"rankings",18
27,"research",2
27,"funding",2
27,"university",18
27,"autonomy",11
27,"belong",17
27,"ere",2
27,"pm-usha",18
27,"pradhan",18
27,"mantri",18
27,"uchchatar",18
27,"shiksha",18
27,"abhiyan",18
27,"crucial",2
27,"update",11
27,"revamped",16
27,"version",18
27,"rusa",18
27,"rashtriya",2
27,"uchchatar",18
27,"shiksha",18
27,"abhiyan",18
27,"rovides",11
27,"strategic",0
27,"central",19
27,"funding",2
27,"eligible",18
27,"state",17
27,"educational",18
27,"institutions",18
27,"improve",2
27,"infrastructure",11
27,"faculty",13
27,"research",2
27,"output",18
27,"academic",18
27,"bank",18
27,"credits",18
27,"abc",18
27,"digital",2
27,"repository",17
27,"nep",18
27,"olds",18
27,"academic",18
27,"credits",18
27,"earned",18
27,"students",18
27,"various",2
27,"recognized",11
27,"ducation",18
27,"institutions",18
27,"facilitating",2
27,"multiple",18
27,"entry",18
27,"multiple",18
27,"exit",18
27,"system",2
27,"allowing",11
27,"students",18
27,"pause",18
27,"resume",18
27,"degrees",18
27,"without",2
27,"losing",18
27,"redits",18
27,"swayam",18
27,"study",13
27,"webs",18
27,"active-learning",18
27,"young",18
27,"aspiring",2
27,"minds",18
27,"assive",2
27,"indigenous",2
27,"mooc",6
27,"online",11
27,"course",11
27,"platform",19
27,"providing",2
27,"ree",11
27,"high-quality",18
27,"university",18
27,"courses",18
27,"digitally",18
27,"partnered",18
27,"nptel",17
27,"ngineering",18
27,"courses",18
27,"nirf",18
27,"institutional",18
27,"ranking",18
27,"framework",11
27,"government's",17
27,"official",17
27,"ethodology",18
27,"ranking",18
27,"education",18
27,"institutions",18
27,"various",2
27,"ategories",18
27,"engineering",0
27,"medical",18
27,"law",17
27,"overall",11
27,"institutions",18
27,"eminence",18
27,"ioe",18
27,"regulatory",17
27,"architecture",17
27,"provide",2
27,"enhanced",18
27,"egulatory",2
27,"autonomy",11
27,"funding",2
27,"public",17
27,"private",17
27,"nstitutions",11
27,"help",18
27,"emerge",18
27,"world-class",0
27,"teaching",18
27,"research",2
27,"nstitutions",18
27,"cuet",18
27,"common",2
27,"university",18
27,"entrance",18
27,"test",11
27,"transformative",11
27,"shift",11
27,"university",18
27,"dmissions",18
27,"moving",18
27,"away",11
27,"high-school",18
27,"board-exam",18
27,"merit",18
27,"lists",16
27,"single",2
27,"entralized",18
27,"entrance",18
27,"exam",19
27,"admission",18
27,"central",2
27,"universities",18
27,"moe",18
27,"mhrd",18
27,"dosel",18
27,"dohe",18
27,"nep",18
27,"ncert",18
27,"cbse",18
27,"ugc",18
27,"aicte",18
27,"nta",18
27,"kvs",18
27,"jnv",18
27,"nios",18
27,"naac",2
27,"nirf",18
27,"cuet",18
27,"shri",18
27,"nipun",18
27,"statutory",17
27,"entities",2
27,"acts",17
27,"right",17
27,"children",18
27,"free",18
27,"compulsory",18
27,"education",18
27,"rte",19
27,"central",2
27,"universities",18
27,"institutes",18
27,"technology",0
27,"ugc",18
27,"interventions",2
27,"pedagogical",18
27,"structure",17
27,"foundational",18
27,"literacy",18
27,"numeracy",18
27,"fln",18
27,"multiple",18
27,"entry",2
27,"exit",18
27,"academic",18
27,"bank",18
27,"credits",18
27,"gross",18
27,"enrolment",18
27,"ratio",18
27,"ger",18
27,"mid-day",18
27,"meal",18
27,"poshan",18
27,"board",17
27,"exams",18
27,"syllabus",18
27,"rationalization",2
27,"mother",18
27,"tongue/local",18
27,"language",18
27,"instruction",18
27,"pedagogy",18
27,"curriculum",18
27,"framework",11
27,"accreditation",18
27,"fellowship",18
27,"end-semester",18
27,"exams",18
27,"vice-chancellor",18
27,"deemed-to-be",18
27,"university",18
27,"edtech",2
27,"anganwadi",18
27,"context",11
27,"ecce",18
27,"curriculum",18
27,"linkage",18
28,"chemicals",20
28,"fertilizers",20
28,"mocf",20
28,"chemicals",20
28,"fertilizers",20
28,"genesis",11
28,"historical",11
28,"evolution",11
28,"oversight",17
28,"chemicals",20
28,"fertilizers",20
28,"undergone",0
28,"ultiple",0
28,"administrative",20
28,"shifts",2
28,"since",1
28,"independence",17
28,"initially",20
28,"handled",2
28,"various",2
28,"ndustrial",20
28,"agricultural",10
28,"portfolios",11
28,"focused",11
28,"approach",0
28,"led",11
28,"reation",0
28,"dedicated",20
28,"departments",2
28,"consolidation",20
28,"current",11
28,"structural",2
28,"consolidated",0
28,"nodal",2
28,"agency",11
28,"formulation",2
28,"administration",2
28,"policies",17
28,"oncerning",10
28,"chemical",20
28,"petrochemical",20
28,"fertilizer",20
28,"pharmaceutical",20
28,"ndustries",17
28,"core",2
28,"philosophy",10
28,"operates",2
28,"dual",0
28,"mandate",11
28,"ensuring",2
28,"ood",20
28,"security",0
28,"nation",2
28,"making",11
28,"vital",2
28,"agricultural",10
28,"inputs",20
28,"fertilizers",20
28,"vailable",0
28,"affordable",2
28,"second",2
28,"ensuring",2
28,"health",24
28,"security",10
28,"nation",2
28,"egulating",10
28,"pricing",20
28,"availability",0
28,"domestic",0
28,"manufacturing",0
28,"life-saving",0
28,"edicines",20
28,"medical",20
28,"devices",20
28,"crucial",2
28,"distinction",11
28,"model",11
28,"carefully",0
28,"distinguish",17
28,"mocf",20
28,"rom",2
28,"agriculture",10
28,"farmers",10
28,"welfare",11
28,"moafw",10
28,"health",24
28,"family",10
28,"welfare",11
28,"mohfw",24
28,"mocf",20
28,"concerned",0
28,"anufacturing",0
28,"pricing",20
28,"supply",2
28,"chain",20
28,"quality",17
28,"control",2
28,"fertilizers",20
28,"drugs",20
28,"direct",0
28,"administration",2
28,"agricultural",10
28,"extension",10
28,"services",2
28,"public",0
28,"health",24
28,"nfrastructure",2
28,"hospitals/doctors",0
28,"mocf",20
28,"taxonomy",2
28,"departmental",10
28,"breakdown",17
28,"divided",2
28,"distinct",2
28,"departments",2
28,"mentioning",17
28,"hese",10
28,"automatically",2
28,"maps",20
28,"mocf",20
28,"fertilizers",20
28,"dof",20
28,"primary",11
28,"executive",17
28,"wing",2
28,"responsible",2
28,"planning",17
28,"promotion",2
28,"fertilizer",20
28,"industry",0
28,"regulates",17
28,"pricing",20
28,"subsidy",20
28,"mechanisms",20
28,"urea",20
28,"complex",20
28,"fertilizers",20
28,"monitors",17
28,"heir",20
28,"movement",20
28,"country",2
28,"manages",2
28,"import",0
28,"fertilizers",20
